date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-04-05,18.8,11.3,28,0,,326,6.4,,1009.7,
2023-04-06,20,13,30,0,,332,6.8,,1011.1,
2023-04-07,20.9,13.2,30.6,0,,332,6,,1012.8,
2023-04-08,22.1,15,31.8,0,,333,5.9,,1013.5,
2023-04-09,22.3,15.6,31.6,0,,344,6.3,,1013.9,
2023-04-10,22,15.5,31.8,0,,346,6.1,,1011.9,
2023-04-11,22.8,14.4,32,0,,314,8.2,,1010.7,
2023-04-12,24.2,15.4,34,0,,319,6.8,,1010.3,
2023-04-13,24.8,17.1,34,0,,319,6.7,,1008.8,
2023-04-14,25.7,18.4,35.4,0,,320,6.6,,1008.1,
2023-04-15,26.3,19,36.6,0,,290,7.1,,1008,
2023-04-16,25.4,16.4,36.2,0,,326,8,,1007.3,
2023-04-17,26.2,18,36,0,,337,6.8,,1006.6,
2023-04-18,26.7,20.4,36.2,0,,327,8.8,,1008.6,
2023-04-19,25.4,19.5,37.3,1,,350,11.8,,1006.4,
2023-04-20,24.6,18,33.5,16,,43,11.6,,1003.8,
2023-04-21,25.1,16.2,32.7,6.1,,326,9.6,,1004.9,
2023-04-22,24.6,16.5,32,0,,320,7.4,,1005,
2023-04-23,23,16.2,31.6,0,,351,7.7,,1006.7,
2023-04-24,21.9,16,29.2,0.2,,62,7,,1010.6,
2023-04-25,21.7,15.6,29.4,0.4,,332,5.5,,1012.4,
2023-04-26,23.1,15.5,31.8,0,,354,6,,1008.6,
2023-04-27,23.1,17.3,30.4,0.5,,21,6.4,,1008.8,
2023-04-28,23.6,16.4,32.8,0,,328,5.7,,1008.8,
2023-04-29,23.8,18.3,30.4,0.1,,346,6.5,,1007.8,
2023-04-30,21.5,17.3,27.8,8.5,,210,7.6,,1007.8,
2023-05-01,18.5,16.1,21.5,14.1,,41,5,,1008.7,
2023-05-02,18.5,15.5,23.6,29.3,,349,4.6,,1010.4,
2023-05-03,19.5,15.7,26,0.7,,21,5.2,,1011.1,
2023-05-04,20.7,15,28.2,0.1,,329,5.4,,1010.2,
2023-05-05,22.3,16.8,29.6,0,,357,5.6,,1007.9,
2023-05-06,23.3,16.6,31.8,0.3,,336,6.8,,1005.6,
2023-05-07,23.8,16.5,31.6,0,,343,6.9,,1005.2,
2023-05-08,23.8,14.9,32.8,0.7,,24,8.9,,1005.6,
2023-05-09,24.2,17.4,33.4,0,,331,10.2,,1006.7,
2023-05-10,23.5,15.2,32.4,0,,325,6.2,,1005.2,
2023-05-11,24.7,16.2,34.2,0,,329,6.4,,1006.6,
2023-05-12,26,17.9,35.2,0,,330,6.1,,1006.1,
2023-05-13,27.2,19.5,36,0,,344,6.5,,1005.4,
2023-05-14,28.4,21.6,36.4,0,,10,8,,1002.3,
2023-05-15,27,20.1,37.6,0,,327,6.6,,1001.6,
2023-05-16,27.6,17.6,37.6,0,,309,7.2,,1002.8,
2023-05-17,27.4,19.8,37.2,0,,349,7.6,,1004.7,
2023-05-18,25.2,19,37.8,10.9,,309,7.3,,1008.2,
2023-05-19,26.5,19.8,34.9,0,,310,6.4,,1005.4,
2023-05-20,26.7,18.7,35,0,,5,6.9,,1003.5,
2023-05-21,27.7,18.8,36.6,0,,350,7.3,,1004.1,
2023-05-22,29.3,21.1,38.8,0,,71,6.1,,1004.5,
2023-05-23,28.4,21,35.8,0,,67,7.9,,1005.6,
2023-05-24,25.8,21.8,38.7,15,,48,8,,1005.6,
2023-05-25,22.7,19,33.6,9.9,,18,6.7,,1005.9,
2023-05-26,25.8,17.8,31.9,3,,346,5.2,,1006,
2023-05-27,24.9,20.8,32.6,0,,335,6.4,,1005.8,
2023-05-28,25.2,18.6,32.6,0,,351,5.9,,1006.7,
2023-05-29,25.6,20.6,32,0.1,,340,6.3,,1008.3,
2023-05-30,24.6,20.6,33.1,0.8,,329,7.8,,1008.9,
2023-05-31,22.1,19,33.4,25.9,,17,10.1,,1007.7,
2023-06-01,24.6,18.2,29.8,7.1,,312,6.3,,1006.3,
2023-06-02,25.2,17.9,31.9,0.3,,332,6.8,,1005.3,
2023-06-03,26.8,19.2,32.6,0,,326,4.8,,1005.6,
2023-06-04,26.5,18.9,35,0,,326,5.6,,1004.7,
2023-06-05,25.4,19.9,36,1.3,,49,6.7,,1004.2,
2023-06-06,28.2,19.8,36.7,5.1,,332,5.5,,1003.6,
2023-06-07,28.2,20.4,35.2,0,,319,6.4,,1003.5,
2023-06-08,27,19.4,37,0,,327,5.9,,1002.5,
2023-06-09,28,20,37.2,0,,322,5.5,,999.3,
2023-06-10,29.3,22.7,38.8,0,,328,6.2,,997.9,
2023-06-11,29.3,23.6,36.8,0,,304,6.6,,997.9,
2023-06-12,29.8,23.6,37.2,0,,328,6.9,,997.5,
2023-06-13,30.1,23.4,38.4,0,,322,11.5,,996.8,
2023-06-14,30.2,25.2,38,0,,304,10.4,,997.4,
2023-06-15,30,23.8,38.4,0,,295,8.5,,999.4,
2023-06-16,28.8,22.3,36.6,0.2,,304,6.6,,999.5,
2023-06-17,29.9,24.2,37.8,0.2,,306,5.2,,999.9,
2023-06-18,29.7,26.2,38.8,2,,38,5.1,,1000.9,
2023-06-19,27.7,23.2,36.4,0.3,,249,5.6,,1000.1,
2023-06-20,29.7,24.4,37.8,17,,299,5.9,,999.5,
2023-06-21,30.8,24.2,36.8,5.1,,282,4.7,,1000.5,
2023-06-22,28.5,25.4,36.4,10.9,,54,5.9,,1001.2,
2023-06-23,28.3,25,33.8,50,,105,6.6,,1001.5,
2023-06-24,27,24.6,31.7,14,,120,5.4,,1000.8,
2023-06-25,24.2,23.2,29.4,29,,32,6.1,,1001.9,
2023-06-26,25.7,23.2,28.2,50,,336,4.9,,1002.7,
2023-06-27,26.3,24.2,30.6,5.1,,7,5.1,,1001.8,
2023-06-28,26.6,23.4,32.6,0.8,,352,4.8,,1003,
2023-06-29,27.1,24,31.2,6.1,,8,4.2,,1001.8,
2023-06-30,26.5,22.6,30.8,23.9,,14,5.2,,1000.4,
2023-07-01,26.8,23.8,32.2,1,,303,5.9,,1000.6,
2023-07-02,27.7,23.6,33.5,14,,322,5.2,,1001.2,
2023-07-03,29.2,24.8,33.2,7.1,,221,4.8,,1000.8,
2023-07-04,27.3,22.4,34.8,18,,129,5.7,,1000.6,
2023-07-05,24.6,22.4,32.5,52.1,,38,5.2,,1000.8,
2023-07-06,26.6,23.4,31.4,124,,17,4.4,,1002.1,
2023-07-07,27,23.2,31.4,0.3,,5,4.5,,1002.7,
2023-07-08,24.7,22.6,31,22.1,,345,5.2,,1003.6,
2023-07-09,24.2,23.2,26.2,25.9,,96,6.4,,1002.4,
2023-07-10,25.9,22.8,30.8,47,,334,4.7,,1002.3,
2023-07-11,24.8,22.6,31.2,79,,351,4.1,,1002,
2023-07-12,24.2,23,27.4,17,,245,4.6,,1001.8,
2023-07-13,26.1,22.6,31.4,73.9,,112,5.4,,1002,
2023-07-14,28.3,23.8,31.4,9.9,,269,4.1,,1002.2,
2023-07-15,28,25,32.4,0,,115,5,,1001.8,
2023-07-16,28.5,24.6,32.5,5.1,,44,3.4,,1001.7,
2023-07-17,27.8,25.2,32.9,4.1,,99,4.8,,1001.1,
2023-07-18,25.9,23.8,31.9,83.1,,103,5.3,,1001.7,
2023-07-19,27.9,24.2,30.6,7.1,,36,4.5,,1001.2,
2023-07-20,30.1,23.2,35.9,15,,19,4.9,,1000.5,
2023-07-21,29.9,26.2,35.9,0,,81,4.1,,1002.5,
2023-07-22,26.9,25.2,34.2,0.5,,358,5.5,,1006.2,
2023-07-23,28,25,35.4,1,,354,4,,1005.3,
2023-07-24,28.1,24.2,35.7,53.1,,50,4.7,,1002.9,
2023-07-25,28.3,23.3,32.8,1,,140,4.8,,1003,
2023-07-26,25.6,22.4,33.2,71.1,,56,3.6,,1004.6,
2023-07-27,27.2,24.6,31.6,0.8,,47,3.7,,1003.1,
2023-07-28,27.1,23.5,32.4,14,,226,3.5,,1000.7,
2023-07-29,26.4,22.8,32,50,,200,3.7,,1000.3,
2023-07-30,27.4,23.5,31.8,0,,282,3.8,,999.4,
2023-07-31,28.1,24.7,33.2,32,,280,4.4,,998.6,
2023-08-01,29.5,25.5,34,13,,351,5.4,,997.1,
2023-08-02,27.3,23.8,34.3,0.3,,107,3.7,,998.6,
2023-08-03,28.8,24.2,34,2,,305,4.5,,998.3,
2023-08-04,26.6,24.6,34.6,34,,70,4.2,,1001.4,
2023-08-05,27.3,24.9,31.3,0,,7,4.7,,1002.2,
2023-08-06,27.2,24.4,31.6,59.9,,177,5.8,,999.2,
2023-08-07,27.7,23.3,31.8,40.9,,243,7.4,,996.8,
2023-08-08,27.5,25.1,32.5,2,,130,7.1,,997.6,
2023-08-09,27.8,24.7,31.4,20.1,,124,5.1,,1001.7,
2023-08-10,26.3,23.6,30.8,18,,216,4.2,,1004,
2023-08-11,27,23.6,30.4,37.1,,149,4.8,,1003.6,
2023-08-12,26.6,25.4,31.2,4.1,,348,5.9,,1000.8,
2023-08-13,25.1,23.8,27.9,22.1,,141,6.2,,999.7,
2023-08-14,25.5,22.6,28,175,,102,6.3,,1004.3,
2023-08-15,27.2,23.8,31,5.1,,334,3.9,,1004.2,
2023-08-16,28.9,23.4,33.4,24.9,,295,5,,1002.7,
2023-08-17,27.8,23.5,33.8,0,,71,6.6,,1002.6,
2023-08-18,27.7,23.2,33.4,99.1,,1,4.2,,1003.2,
2023-08-19,28.4,23.6,34.2,0.3,,26,4.5,,1004.3,
2023-08-20,27.3,24.6,34.4,23.1,,7,4.5,,1004.9,
2023-08-21,26,23.6,31.3,58.9,,50,4.7,,1003.6,
2023-08-22,25.6,24,29.8,81,,123,4.2,,1001.7,
2023-08-23,24.7,23.6,27.6,41.9,,35,4.7,,1000.8,
2023-08-24,26.1,23.2,29.1,20.1,,300,4.8,,999.4,
2023-08-25,27.2,22,31.8,3,,306,5.3,,999.4,
2023-08-26,27.9,21.6,33,7.9,,303,6.4,,1001,
2023-08-27,27.6,22.8,33.6,0,,7,6.2,,1000.6,
2023-08-28,26.9,22.2,32.7,3,,354,6.1,,1000.7,
2023-08-29,27.8,22,32.2,0,,321,5.7,,1002.9,
2023-08-30,27,22.1,33.6,0.1,,306,4.8,,1004.3,
2023-08-31,27.3,22.4,34,0.3,,295,4.6,,1005.4,
2023-09-01,29.5,25.3,34.8,0,,42,6.4,,1004.7,
2023-09-02,27.4,23,33.8,1.1,,312,6.9,,1003.4,
2023-09-03,27.5,23.4,34,0.3,,273,6.2,,1002.5,
2023-09-04,28.7,23,34.8,0,,336,4.7,,1002.4,
2023-09-05,29,21.6,35.4,0,,310,4.8,,1004,
2023-09-06,29.7,24.4,35.3,0,,313,4.6,,1004.7,
2023-09-07,27.9,22.2,34.2,0.5,,316,4.8,,1004.1,
2023-09-08,28.5,23.4,35.9,0,,347,4.1,,1004.8,
2023-09-09,25.6,22.6,34.5,8.9,,331,4.5,,1004.2,
2023-09-10,25.6,21.4,30,22.1,,336,4.1,,1003,
2023-09-11,27.2,22.6,32.8,0,,336,4.4,,1002.2,
2023-09-12,28.7,24.2,34.1,36.1,,82,4.2,,1002.6,
2023-09-13,27.5,24.4,33.3,23.9,,82,4.3,,1003.3,
2023-09-14,27.6,24.8,31.6,26.9,,60,4,,1004.6,
2023-09-15,25.4,21.8,31.2,61,,34,4.1,,1005.6,
2023-09-16,26.9,22.6,30.9,1,,18,4.5,,1005.3,
2023-09-17,27.2,24,30.6,0.5,,359,4,,1004.1,
2023-09-18,27.5,23.8,32.6,0.5,,51,4.4,,1004.8,
2023-09-19,29.5,21.4,33.4,0,,344,4.4,,1007.1,
2023-09-20,26.5,23.3,31.8,5.1,,21,5.3,,1006.7,
2023-09-21,27.8,22.4,33.1,0.5,,94,5.2,,1005.9,
2023-09-22,26.4,23.4,33.6,0,,82,5.1,,1006.6,
2023-09-23,26.8,23.2,31.8,10.9,,86,4.4,,1006.9,
2023-09-24,25.8,21.6,31.1,0,,336,4.4,,1006.3,
2023-09-25,24.8,19.7,31.4,0.2,,358,4.7,,1006.9,
2023-09-26,24.8,20.1,31.4,0,,347,5.2,,1007.7,
2023-09-27,25.2,20.2,31.2,0,,25,5.1,,1006.8,
2023-09-28,24.5,19.1,32,0,,23,4.9,,1006.7,
2023-09-29,25.6,20.9,33.2,0,,26,4.5,,1006.6,
2023-09-30,26,20.6,34.4,0,,2,4.7,,1006.3,
2023-10-01,25.1,20.1,32,0.1,,336,5.6,,1005.8,
2023-10-02,25.3,20.2,32.4,2.5,,346,6.2,,1006.5,
2023-10-03,24.2,18.4,32.8,0,,326,5.2,,1006.9,
2023-10-04,24.5,19.3,31.6,0,,350,5.7,,1007.4,
2023-10-05,24.2,19.2,32.2,0,,340,6.2,,1006.9,
2023-10-06,23.9,17.4,31.4,0,,70,5.4,,1005.9,
2023-10-07,24.2,18.9,31.4,0,,21,5,,1007.1,
2023-10-08,24.6,19.2,32,0,,21,4.8,,1007.9,
2023-10-09,24.2,18.3,32.6,0,,348,5,,1008.7,
2023-10-10,24.5,18.6,33.4,0,,337,5.4,,1009.6,
2023-10-11,22.7,16.9,31.6,0,,331,5.5,,1010.3,
2023-10-12,22.9,17.7,31.4,0,,357,5.3,,1011.6,
2023-10-13,23.1,17.6,31.4,0,,18,4.9,,1012.7,
2023-10-14,22.8,17.3,29.8,0,,344,5,,1011.9,
2023-10-15,22.4,16.7,32,0.4,,341,4.4,,1009.7,
2023-10-16,19,15.8,25.6,4,,357,7.1,,1012.6,
2023-10-17,20,15.6,26.6,0.2,,323,5.3,,1015,
2023-10-18,19,13.3,28,0,,319,5,,1014.7,
2023-10-19,19,13.6,28.2,0,,351,4.2,,1014.3,
2023-10-20,20.1,14.6,29,0,,346,4.4,,1015.2,
2023-10-21,20,14.7,28,0,,24,4.1,,1015.9,
2023-10-22,19.7,14.5,27.8,0,,312,4.9,,1016.5,
2023-10-23,20,14.3,28.8,0,,343,3.8,,1014.5,
2023-10-24,19.9,13.9,29,0,,341,4.5,,1013.9,
2023-10-25,19.8,13.9,30.2,0,,350,4.7,,1014.5,
2023-10-26,20.5,15,29.4,0,,23,4.7,,1013.9,
2023-10-27,19.9,14.9,29,0,,8,4.5,,1013.3,
2023-10-28,20.1,14.4,27.6,0,,47,4.8,,1013.9,
2023-10-29,19.3,14.8,28.4,0,,5,4.4,,1014.4,
2023-10-30,20.3,15.4,29,0,,331,4.5,,1015.1,
2023-10-31,20.1,15,29.2,0,,9,4.3,,1016.4,
2023-11-01,20,15.1,29.6,0,,325,4.8,,1017,
2023-11-02,20,14.6,29.6,0,,341,4.2,,1014.7,
2023-11-03,19.6,13.8,28.2,0,,21,3.9,,1012.3,
2023-11-04,18.9,13.2,28.4,0,,346,4.4,,1012.4,
2023-11-05,19.1,13.6,26.2,0,,44,4.8,,1014.2,
2023-11-06,18.5,13.9,27.2,0,,4,4.8,,1016.1,
2023-11-07,18.1,12.5,27.6,0,,324,4.7,,1015.1,
2023-11-08,18.4,13.1,27.8,0,,345,4.3,,1013.8,
2023-11-09,18.6,13.8,28,0,,353,4.3,,1014.3,
2023-11-10,17.9,15.2,23.6,1.4,,342,6.2,,1016.7,
2023-11-11,18.8,13.8,26.2,1,,331,5.1,,1017.5,
2023-11-12,19.4,11.6,26.8,0,,331,4.6,,1017.4,
2023-11-13,18.1,13.8,26.4,0,,12,4.4,,1017.9,
2023-11-14,17.8,13,27.2,0,,331,4.7,,1017.2,
2023-11-15,18,12.1,28.4,0,,336,4.7,,1016.8,
2023-11-16,18.2,13.2,27,0,,354,4.3,,1018.3,
2023-11-17,18,12.4,27.4,0,,332,4.7,,1018.1,
2023-11-18,18,12.7,28,0,,3,4.3,,1016.4,
2023-11-19,17.9,13,26.8,0,,19,4.5,,1017.6,
2023-11-20,16.8,11.7,26.4,0,,336,4.3,,1017.3,
2023-11-21,16.5,11.3,26.2,0,,331,4.8,,1015.7,
2023-11-22,17,11.4,25.4,0,,39,4.2,,1013.3,
2023-11-23,16.1,11,25.2,0,,30,4.1,,1014.2,
2023-11-24,16.2,10.8,27.2,0,,326,4.1,,1016,
2023-11-25,17.1,12.2,26.4,0,,357,3.9,,1017,
2023-11-26,16.8,11.4,25.6,0,,7,4.3,,1018.2,
2023-11-27,16.4,13.4,20.2,0,,18,4.8,,1016.5,
2023-11-28,15.6,11.8,21.6,1.1,,8,6.1,,1016,
2023-11-29,16,11.5,25.4,0,,355,3.9,,1016.1,
2023-11-30,15.5,10.9,23.6,0.5,,6,5.3,,1017.2,
2023-12-01,15.4,10.2,25.2,0,,342,4.3,,1016.9,
2023-12-02,15.7,11.3,24.2,0,,355,4.1,,1017.1,
2023-12-03,16,11,25.8,0,,2,4.7,,1017.9,
2023-12-04,15.1,9.4,24.8,0,,334,6.3,,1015.8,
2023-12-05,16.5,10.8,25.9,0.3,,328,5,,1015.7,
2023-12-06,16.3,9.6,26.2,0,,6,4.1,,1016.2,
2023-12-07,15.8,10.8,25.4,0,,337,5.1,,1015.6,
2023-12-08,15.4,10,23.2,0,,352,5,,1014.7,
2023-12-09,14.3,9.6,23.4,0,,332,5.3,,1015.3,
2023-12-10,13.6,8.8,23,0,,9,4.4,,1013.2,
2023-12-11,13.5,9,21.8,0,,31,4,,1014.9,
2023-12-12,12,7,21.6,0,,355,4.8,,1014.8,
2023-12-13,12.2,6.5,22.2,0,,352,4.8,,1015.7,
2023-12-14,13.2,7.4,23,0,,16,4.6,,1016,
2023-12-15,13.3,7.8,22.8,0,,346,3.9,,1017.9,
2023-12-16,12.5,7.4,21.6,0,,340,4.1,,1016.5,
2023-12-17,12.3,6.7,21.2,0,,329,5.3,,1017.6,
2023-12-18,12.7,6.8,22.4,0,,350,5.2,,1018.2,
2023-12-19,13.2,7,22.8,0,,327,4.2,,1018.3,
2023-12-20,12.9,7,20.6,0,,346,4.6,,1018.4,
2023-12-21,12.9,7.2,24,0,,334,5,,1017.2,
2023-12-22,14.7,8.4,23,18,,20,4.2,,1017.3,
2023-12-23,14.4,9.1,24.5,20.1,,324,4.6,,1019.8,
2023-12-24,14.1,8.6,25.2,1,,330,5,,1020.7,
2023-12-25,11.3,11,16.4,1,,41,5.3,,1018.8,
2023-12-26,11.4,6.4,19.5,3,,19,5.6,,1018.9,
2023-12-27,11.9,6,19.2,0,,331,4.5,,1019.8,
2023-12-28,14.2,9.5,22.2,0,,44,4.7,,1018.3,
2023-12-29,12.9,7.3,24,0,,359,4.4,,1019.3,
2023-12-30,13,7.7,23,0,,331,4.2,,1017.6,
2023-12-31,13.1,8.6,21,0,,337,4.2,,1017.3,
